university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
長庚大學,醫學系(公費),109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,82.95,81.7368
高雄醫學大學,醫學系(公費),109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,82.93,81.7211
國立交通大學,電機工程學系甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.38,81.6717
慈濟大學,醫學系(公費),109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,82.81,81.6264
國立清華大學,電機工程學系甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.09,81.4579
國立交通大學,資訊工程學系甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83,81.3915
國立陽明大學,藥學系,109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,82.37,81.2792
國立臺灣大學,國際企業學系,109,1,2,NULL,2,NULL,NULL,NULL,1,1,NULL,85.7857,81.1717
輔仁大學,醫學系(公費),109,NULL,1.25,1,NULL,1,1,1.25,NULL,NULL,NULL,83.0109,81.1645
國立臺灣大學,材料科學與工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,82.7,81.1489
中國醫藥大學,中醫學系甲組,109,1,1,1.5,NULL,NULL,1,1,NULL,NULL,NULL,82.0909,80.9622
國立臺灣大學,物理治療學系,109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,81.85,80.8886
義守大學,醫學系(公費生),109,NULL,1.5,1,NULL,1,1,1.5,NULL,NULL,NULL,83.175,80.6913
國立清華大學,電機資訊學院學士班乙組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,82.11,80.6719
國立成功大學,電機工程學系(普渡雙聯組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,82.09,80.6557
國立臺灣大學,藥學系,109,NULL,1,1,NULL,1,1.5,1,NULL,NULL,NULL,83.5091,80.6504
國立臺灣大學,工商管理學系企業管理組,109,1,2,NULL,2,NULL,NULL,NULL,1,1,NULL,84.8857,80.4924
中山醫學大學,牙醫學系,109,1,1,1,NULL,NULL,1,1.25,NULL,NULL,NULL,81.5067,80.4862
中國醫藥大學,中醫學系乙組,109,1,1,1.5,NULL,NULL,1,1,NULL,NULL,NULL,81.4091,80.4664
國立臺灣大學,經濟學系,109,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,88.6178,80.4513
國立清華大學,資訊工程系甲組(電子資訊組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.774,80.4446
國立臺灣大學,會計學系,109,1.25,2,NULL,1.25,NULL,NULL,NULL,1,1,NULL,83.7,80.2409
國立臺灣大學,社會學系,109,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,80.86,80.2158
國立臺灣大學,政治學系國際關係組,109,1.25,1.25,NULL,1,NULL,NULL,NULL,1,1,NULL,81.76,80.2
國立臺灣大學,資訊管理學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.22,80.1056
國立臺灣大學,人類學系,109,1,1.5,NULL,NULL,NULL,NULL,NULL,1,1,1,81.5964,80.0262
國立交通大學,資管與財金學系財務金融組,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,88.56,79.8965
國立成功大學,藥學系,109,1,1,1,NULL,NULL,1.25,1,NULL,NULL,NULL,81.0667,79.7333
國立交通大學,資訊工程學系乙組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.69,79.7266
國立臺灣大學,物理學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.64,79.6872
國立清華大學,資訊工程系丙組(人工智慧組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.6,79.6557
高雄醫學大學,藥學系,109,1,1,NULL,NULL,1,1.25,1.25,NULL,NULL,NULL,82.5909,79.6362
國立清華大學,計量財務金融學系乙組,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,86.445,79.5573
國立交通大學,材料科學與工程學系甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.32,79.435
國立臺灣大學,生化科技學系,109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,79.75,79.3718
國立臺南大學,音樂學系(公費)-雲林縣,109,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,83.64,79.3636
國立臺灣大學,獸醫學系,109,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,79.63,79.3093
國立清華大學,資訊工程系乙組(資訊工程組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.11,79.2695
國立成功大學,資訊工程學系(普渡雙聯組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.09,79.2537
臺北醫學大學,藥學系臨床藥學組,109,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,80.5757,79.1598
國立臺灣大學,地理環境資源學系B組,109,1,1,NULL,1,NULL,NULL,NULL,1,1,NULL,79.68,79.0957
國立臺灣大學,政治學系公共行政組,109,1.25,1.25,NULL,1,NULL,NULL,NULL,1,1,NULL,80.3455,78.9437
國立政治大學,金融學系,109,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,86.5556,78.9238
國立臺灣大學,化學工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.59,78.879
國立清華大學,材料科學工程學系甲組,109,1,1.5,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,82.1354,78.815
國立清華大學,電機工程學系乙組,109,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,80.5385,78.8048
國立政治大學,財務管理學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,87.1,78.799
國立臺灣大學,醫學工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.45,78.7753
中國醫藥大學,藥學系,109,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,78.93,78.7505
國立陽明大學,學士班大一大二不分系,109,NULL,1.25,1,NULL,1,1.25,1.5,NULL,NULL,NULL,80.31,78.6762
國立臺灣大學,哲學系,109,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,79.04,78.6352
國立臺灣大學,政治學系政治理論組,109,1.25,1.25,NULL,1,NULL,NULL,NULL,1,1,NULL,79.8145,78.452
臺北市立大學,音樂學系(公費)-臺中市,109,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,82.66,78.3895
國立成功大學,電機工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.8,78.3181
國立臺灣大學,機械工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.77,78.2995
國立臺灣大學,化學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.74,78.2809
國立清華大學,動力機械工程學系甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.7,78.2562
國立臺灣大學,外國語文學系,109,1.25,2,NULL,1,NULL,NULL,NULL,1,1,NULL,81.392,78.1822
國立臺灣大學,生命科學系,109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,77.91,78.1648
臺北醫學大學,藥學系藥學組,109,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,79.3791,78.1641
國立臺灣大學,圖書資訊學系,109,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,79.2964,78.0999
國立交通大學,材料科學與工程學系乙組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.23,77.965
國立清華大學,工學院學士班,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.12,77.8969
國立政治大學,民族學系,109,1,1,NULL,NULL,NULL,NULL,NULL,1.25,1.25,1.5,78.605,77.8669
國立臺灣大學,日本語文學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.9383,77.8314
國立清華大學,物理學系物理組(天文物理組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.96,77.7962
國立臺灣大學,生物產業傳播暨發展學系,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,79.8815,77.7777
國立陽明大學,物理治療暨輔助科技學系,109,NULL,1.25,1,NULL,1,1,1.25,NULL,NULL,NULL,78.3655,77.7393
國立臺灣大學,醫學檢驗暨生物技術學系,109,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,77.49,77.7042
國立臺灣大學,社會工作學系,109,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,78.8,77.6865
國立臺灣大學,工程科學及海洋工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.58,77.5458
國立清華大學,理學院學士班,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.51,77.4997
國立清華大學,材料科學工程學系乙組,109,1,1.5,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,80.1692,77.4605
國立交通大學,電子物理學系光電奈米科學組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.38,77.414
國立臺灣大學,中國文學系,109,1.5,1.25,NULL,1,NULL,NULL,NULL,1.25,1,NULL,78.655,77.3703
國立清華大學,化學工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.24,77.3218
國立政治大學,統計學系社會組,109,1.5,1.5,NULL,2,NULL,NULL,NULL,1,1,NULL,79.7929,77.0951
國立臺灣大學,數學系,109,NULL,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,79.2,77.0658
國立臺灣大學,心理學系,109,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,76.67,77.0571
國立交通大學,電子物理學系電子物理組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.79,77.0067
國立臺灣大學,生物機電工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.79,77.0067
國立成功大學,資訊工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.76,76.9843
國立政治大學,法律學系,109,1,2,NULL,1,NULL,NULL,NULL,1,NULL,1,80.15,76.9755
國立清華大學,動力機械工程學系乙組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.71,76.9469
國立政治大學,會計學系,109,1.5,2,NULL,2,NULL,NULL,NULL,1,1,NULL,80.2933,76.9179
國立成功大學,機械工程學系(普渡雙聯組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.59,76.8572
國立清華大學,物理學系物理組(甲組一般組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.59,76.8572
國立臺灣大學,公共衛生學系,109,NULL,1.25,1.25,NULL,NULL,1,NULL,NULL,NULL,NULL,80.5457,76.7624
國立臺灣大學,農業化學系,109,NULL,1,1,NULL,1,1.5,1.5,NULL,NULL,NULL,77.9833,76.7239
國立交通大學,奈米科學及工程學士學位學程,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.41,76.7227
國立清華大學,工程與系統系(智慧奈米組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.41,76.7227
國立交通大學,電機工程學系乙組,109,NULL,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,80.1969,76.6584
國立中興大學,獸醫學系,109,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,78.3462,76.5666
國立清華大學,經濟學系第2組,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,84.28,76.5279
國立臺灣大學,土木工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.13,76.5135
國立清華大學,物理學系光電物理組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.12,76.506
國立成功大學,全校不分系學士學位學程,109,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,76.2364,76.501
國立政治大學,國際經營與貿易學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,83.8727,76.4107
國立臺灣大學,職能治療學系,109,1.25,1.5,1,NULL,NULL,NULL,1,NULL,NULL,NULL,77.9326,76.4093
國立清華大學,醫學科學系,109,NULL,1.5,1,NULL,1,1.5,1.5,NULL,NULL,NULL,77.8077,76.2759
國立交通大學,理學院科學學士學位學程甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.73,76.2277
國立政治大學,外交學系,109,1.5,1.75,NULL,1.25,NULL,NULL,NULL,1,1,NULL,78.3323,76.1971
國立成功大學,材料科學及工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.66,76.1789
國立臺灣大學,戲劇學系(女),109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,77.9417,76.1756
國立臺灣大學,大氣科學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.63,76.1579
國立臺北大學,法律學系財經法組,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,77.7892,76.1568
國立陽明大學,生物醫學工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.59,76.13
國立中央大學,電機工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.49,76.0601
國立政治大學,經濟學系,109,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,82.5444,76.0232
國立中興大學,電機工程學系甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.42,76.0113
國立臺灣大學,動物科學技術學系,109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,74.82,75.9987
國立臺灣大學,戲劇學系(男),109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,77.705,75.991
國立臺灣師範大學,教育心理與輔導學系,109,1,1.25,NULL,1.25,NULL,NULL,NULL,1,NULL,1,76.7709,75.9353
國立政治大學,歐洲語文學系德文組,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,77.63,75.9325
國立政治大學,風險管理與保險學系,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,81.7075,75.9195
國立屏東大學,英語學系(公費)-高雄市,109,1,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,81.35,75.8755
國立清華大學,經濟學系第1組,109,1,2,NULL,2,NULL,NULL,NULL,1,1,NULL,79.2286,75.8576
國立政治大學,日本語文學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,77.5133,75.8415
國立中山大學,電機工程學系甲組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.16,75.8297
國立清華大學,工程與系統系(低碳綠能組),109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.06,75.7598
國立清華大學,原子科學院學士班,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.05,75.7529
國立政治大學,歷史學系,109,1,1,NULL,1,NULL,NULL,NULL,1.5,1,NULL,76.5545,75.735
國立臺灣師範大學,社會教育學系,109,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1,1,1.5,77.0923,75.7261
國立交通大學,光電工程學系,109,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,75.9662,75.7176
國立政治大學,地政學系土地管理組,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,77.1969,75.6616
國立政治大學,財政學系,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,81.325,75.618
國立中央大學,資訊工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,74.82,75.6058
國立成功大學,法律學系,109,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,75.53,75.5957
國立臺灣大學,生物環境系統工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,74.76,75.5684
國立政治大學,傳播學院不分系社會組,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,77.1583,75.5353
國立臺北大學,法律學系司法組,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,77.0692,75.5268
國立成功大學,物理治療學系,109,1,1.25,1,NULL,1,NULL,1,NULL,NULL,NULL,73.8476,75.5256
國立中央大學,資訊電機學院學士班,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,74.66,75.506
國立政治大學,歐洲語文學系西班牙文組,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,77.08,75.5036
國立臺灣大學,工商管理學系科技管理組,109,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,76.8857,75.479
國立臺北大學,歷史學系,109,1.25,1.25,NULL,NULL,NULL,NULL,NULL,1.5,1,1,76.3167,75.4022
國立臺灣師範大學,音樂學系,109,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,79.5075,75.35
國立政治大學,歐洲語文學系法文組,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,76.88,75.3293
國立臺灣大學,地質科學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,74.35,75.3128
國立政治大學,企業管理學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,82.42,75.2681
國立交通大學,機械工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,74.26,75.2567
國立清華大學,化學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,74.26,75.2567
國立臺灣大學,植物病理與微生物學系,109,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,74.25,75.2423
國立交通大學,管理科學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,82.34,75.2085
國立臺北大學,法律學系法學組,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,76.5585,75.1081
國立陽明大學,生命科學系暨基因科學研究所,109,NULL,1.25,1,NULL,1,1.25,1.5,NULL,NULL,NULL,75.2717,75.0817
國立臺灣大學,護理學系,109,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,74.01,75.0813
國立政治大學,資訊管理學系社會組,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,82.12,75.0446
國立臺灣大學,地理環境資源學系A組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.9,75.0326
國立交通大學,應用化學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.79,74.9643
國立臺中教育大學,英語學系(公費)-臺中市,109,1,2,NULL,1,NULL,NULL,NULL,1,1,NULL,77.55,74.8069
國立中央大學,財務金融學系,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,80.22,74.7852
國立政治大學,英國語文學系,109,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,77.4,74.7577
國立政治大學,韓國語文學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,76.2217,74.7154
國立政治大學,地政學系土地資源規劃組,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,76.0923,74.6935
國立政治大學,公共行政學系,109,1,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1.25,78.196,74.6869
國立交通大學,資管與財金學系資訊管理組,109,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.82,74.6791
國立政治大學,政治學系,109,1.5,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,78.3429,74.6678
國立陽明大學,醫學生物技術暨檢驗學系,109,NULL,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,76.9579,74.6467
國立清華大學,生醫工程與環境科學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.26,74.6354
國立臺北大學,應用外語學系,109,1.5,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,78.7818,74.6288
國立臺灣師範大學,臺灣語文學系,109,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1,1,1.5,76.0431,74.5978
國立成功大學,建築學系,109,1.25,1,1.25,NULL,1.25,1,NULL,NULL,NULL,NULL,73.4052,74.594
國立臺北大學,財政學系,109,1.25,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,75.8448,74.591
國立中央大學,文學院學士班,109,1,1,NULL,NULL,NULL,NULL,NULL,1.25,NULL,1.25,76.8333,74.591
國立成功大學,職能治療學系,109,1,1,1,NULL,1,NULL,1,NULL,NULL,NULL,71.63,74.5849
國立嘉義大學,獸醫學系,109,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,74.6261,74.5709
國立成功大學,光電科學與工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.14,74.5609
國立政治大學,哲學系,109,1.25,1.25,NULL,1.25,NULL,NULL,NULL,1,NULL,1,75.087,74.5602
國立成功大學,醫學檢驗生物技術學系,109,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,74.5844,74.5434
國立臺南大學,音樂學系(公費)-高雄市,109,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,78.6025,74.5359
國立成功大學,生物醫學工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.09,74.5299
國立清華大學,計量財務金融學系甲組,109,1,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.35,74.5009
國立交通大學,傳播與科技學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,75.9583,74.4787
國立清華大學,英語教學系(公費)-新竹縣,109,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,77,74.4455
國立清華大學,生命科學院學士班,109,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,72.36,74.4382
國立臺灣大學,農藝學系,109,1,1,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,74.0455,74.374
國立政治大學,東南亞語言文化學士學位學程,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,75.6917,74.2873
國立中山大學,資訊工程學系甲組,109,NULL,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,73.96,74.2717
國立清華大學,數學系甲組(數學組),109,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,73.5571,74.2623
國立成功大學,工程科學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.66,74.2126
國立清華大學,藝術學院學士班,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,79.3825,74.2056
國立成功大學,都市計劃學系(社會組),109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,75.4077,74.2012
國立成功大學,會計學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,80.96,74.1601
國立成功大學,企業管理學系,109,1,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,78.3169,74.1316
國立中央大學,法國語文學系,109,1.5,2,NULL,NULL,NULL,NULL,NULL,1.25,1,1,76.363,74.0956
國立清華大學,科技管理學院學士班,109,1.5,2,1.5,NULL,1,1,NULL,NULL,NULL,NULL,75.1286,74.0938
國立中興大學,法律學系,109,1.5,1,NULL,1,NULL,NULL,NULL,1,NULL,1.5,74.9667,74.0738
國立交通大學,應用數學系,109,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,72.4455,74.0382
國立成功大學,歷史學系,109,1.25,1.25,NULL,NULL,NULL,NULL,NULL,1.5,1,NULL,76.58,73.948
國立臺灣大學,園藝暨景觀學系,109,1,1,NULL,NULL,1,1.5,1.5,NULL,NULL,NULL,76.2417,73.9081
國立清華大學,工業工程與工程管理學系,109,1,1.5,1.5,NULL,1,1,NULL,NULL,NULL,NULL,73.155,73.9057
國立清華大學,教育學習科技系(公費)-臺中,109,2,2,NULL,2,NULL,NULL,NULL,1,1,NULL,76.5875,73.8723
國立嘉義大學,輔導與諮商學系(公費)-高雄,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,75.0231,73.8705
國立臺北教育大學,音樂學系(公費)-高雄市,109,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,78.015,73.8665
國立政治大學,斯拉夫語文學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,75.075,73.8445
國立陽明大學,生物醫學影像暨放射科學系,109,NULL,1,1.25,NULL,1.25,1.25,1,NULL,NULL,NULL,71.9304,73.794
國立臺北大學,金融與合作經營學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,80.42,73.7742
國立清華大學,生命科學系,109,NULL,1.25,1,NULL,1,1.25,1.25,NULL,NULL,NULL,72.7304,73.7178
